,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,capital
33188795a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.99927753871283,5.49533523398035,6.292,6.436,6.985,7.286,6.742,7.462,6.75964668089759,6.98138963444603,7.61140382937351,,,,,,,,,Human
33188795b_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.60582423209362,7.1788481586952,7.703,9.203,8.546,9.66,9.831,10.488,10.5906339272162,11.4259317415271,10.1699891842166,,,,,,,,,Human
33188627b_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.93,29.9,30.15,29.85,29.93,30.48,31.64,31.89,33.04,33.9,35.16,,,,,,,,Human
33188627a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.17,20.376712329,21.29,22.1636488654595,22.77,23.4,23.95,25.226390686,26.4510601841936,28.4,29.65,,,,,,,,Human
33188792a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.21098885160452,3.97395163216854,4.838,5.026,5.424,5.566,6.103,5.922,5.55064303570195,5.65899948463364,6.23844718065392,,,,,,,,,Human
33188792d_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1134865697183,7.74398707967022,8.415,10.621,9.579,9.602,10.68,10.427,11.7709555566059,12.3752436959414,10.502034219051,,,,,,,,,Human
33188792b_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.68838116435533,6.95541792300589,7.695,7.794,8.523,8.957,7.353,9.0,7.94495718318114,8.25992148600076,8.91717760572392,,,,,,,,,Human
33188792c_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.10677718842802,6.60772788593837,6.973,7.772,7.464,9.72,8.997,10.552,9.37893500031601,10.4747332474494,9.84684848726934,,,,,,,,,Human
30046148a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.6,,,83.4,,,83.6,,,83.1,,,85.9,,,80.02,,,76.3659414547559,,,,75.3801094583318,,,,,,,,,Human
33188532a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.894,32.446,32.767,32.0131464104222,32.7951331172423,31.9263928424804,32.1292381539166,30.9991634570381,31.793622193593,,,,,,,,,Human
33188532b_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.002,37.81,37.646,37.2880417380573,37.9706701027797,40.0034891640598,40.4154718980221,36.8073295667512,37.9159208106113,,,,,,,,,Human
28325222a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.38731979046682,,,,6.231486026452,,,,5.81924760329494,,,,5.36116444555338,,,,7.27898573986855,,,8.41474263505171,,8.39078996144729,,8.90141085130174,,9.71774790104962,,,,,,,,,,Economic
19804061e_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.7,,,31.9,,,,31.7,,,31.7,,,29.4,,,29.0,,,29.6,,,,30.2,,,,,,,,,,,Social
19804061c_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5,,,16.4,,,,17.0,,,18.3,,,16.4,,,17.6,,,18.1,,,,19.3,,,,,,,,,,,Social
19804061b_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.2,,,36.0,,,,34.8,,,34.8,,,33.5,,,32.7,,,33.0,,,,31.0,,,,,,,,,,,Social
19804061a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,,,104.5,,,,103.5,,,104.8,,,99.3,,,99.2,,,102.0,,,,101.2,,,,,,,,,,,Social
33188767a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.26385866139646,,,,2.60798038188053,,,,2.65315999243456,,,,2.87439945466181,,,3.07641213924105,,3.0769761518928,,3.19679840335716,,3.35918156336938,,,,,,,,,,Economic
33188596a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5319.0,5434.0,5434.0,5449.0,5400.0,5440.0,5643.0,5954.0,,,,,,,,Natural
19804061d_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6,,,20.2,,,,20.0,,,20.0,,,20.0,,,19.9,,,21.3,,,,20.7,,,,,,,,,,,Social
20225538a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6,,,,41.0,,,38.9,,,33.5,,,34.5,,,44.0,,,,42.1,,,,,,,,,,,Social
20225538b_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.9,,,,40.4,,,37.3,,,31.9,,,31.2,,,41.4,,,,39.9,,,,,,,,,,,Social
28325322a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.082,,,,,33.211,,,,,30.533,,,,,27.875,,,,,28.193,,,,,27.124,,,,,23.933,,,,,,,,,Human
28325348a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.954,,,,,28.177,,,,,29.297,,,,,28.676,,,,,31.98,,,,,32.999,,,,,33.8,,,,,,,,,Human
19804335a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8,,,,40.8,,,38.1,,,32.7,,,32.9,,,42.7,,,,41.0,,,,,,,,,,,Social
28325338b_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.55,,,,,39.096,,,,,36.0,,,,,32.334,,,,,32.368,,,,,31.047,,,,,27.137,,,,,,,,,Human
28325348b_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.27,,,,,42.343,,,,,45.605,,,,,46.692,,,,,50.558,,,,,50.993,,,,,52.3,,,,,,,,,Human
28325345a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.357,,,,,35.035,,,,,37.209,,,,,37.513,,,,,41.117,,,,,41.91,,,,,42.978,,,,,,,,,Human
28325338a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.075,,,,,27.759,,,,,25.454,,,,,23.617,,,,,24.183,,,,,23.294,,,,,20.805,,,,,,,,,Human
28325292a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,,,82.56314,,,85.694,,,87.485,,,89.677,,,94.0,,,,,,,,,,,Human
28325324a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.158,,,,,6.1,,,,,5.146,,,,,4.823,,,,,4.651,,,,,3.859,,,,,,,,,Human
28325325a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.731,,,,,4.617,,,,,4.601,,,,,4.123,,,,,4.138,,,,,3.353,,,,,,,,,Human
28325325b_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.707,,,,,7.745,,,,,5.725,,,,,5.552,,,,,5.173,,,,,4.379,,,,,,,,,Human
33188963d_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8465319553876,,,14.3133873789189,,,13.9868537650921,,,14.0821202908466,,,13.9409292746747,,13.4178110500212,,,,,,,,,,,Social
33188963e_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.562305908893,,,11.1694687704909,,,10.0399492677061,,,10.0279427242922,,,9.26040851695601,,8.83403209195396,,,,,,,,,,,Social
33188963a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.9321454813185,,,30.5349872819458,,,30.9548869542559,,,33.6630215372894,,,34.0440038848485,,32.1905157765637,,,,,,,,,,,Social
33188963b_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2116285973538,,,20.9170708389659,,,20.6412355064643,,,21.316504024115,,,21.492089811717,,20.7584701240108,,,,,,,,,,,Social
33188963c_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5583740187387,,,17.2140031579994,,,17.0800643436139,,,17.2577497022852,,,16.5520068722082,,16.1358306885239,,,,,,,,,,,Social
30325545a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6067,,,,24.3221,,,,31.4949,,,,35.5609,,,,,,,,Human
28325289a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.477873,,24.272707,,28.238662,,26.590027,,,,,,,,,Social
28325291a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.934067,,24.89963,,27.985862,,27.710007,,,,,,,,,Social
30325542b_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0229,,,,75.2202,,,,83.7953,,,,81.1235,,,,,,,,Natural
28325291b_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.006257,,23.631939,,28.496632,,25.449723,,,,,,,,,Social
30325544b_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.3433,,,,39.7081,,,,42.9356,,,,43.5798,,,,,,,,Natural
29946665a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.7986,,46.0,,36.5911,,39.144,,,,,,,,Human
30325542a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7542,,,,85.0267,,,,91.5737,,,,90.0197,,,,,,,,Natural
30325544a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.8193,,,,74.5838,,,,72.2069,,,,70.382,,,,,,,,Natural
33188523a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.054,,,,,,,,,,,,,425.575,,,,,,,,,,,,399.217,,,,,,,,,384.393,,,,,,,,,,,,,,,,,,Natural
30325547a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.4038,,,,80.1012,,,,87.6853,,,,85.5629,,,,,,,,Natural
33188968a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.59,,,,348.7,,,347.55,,,342.83,,,,,,,,,,Economic
33188895a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5431.91,,,,,,,,,,,,,5237.65,,,,,,,,,,,,5147.56,,,,,,,,,5029.71,,,,,,,,,,,,,,,,,,Natural
33188879a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.59548188926759,,,,,,,,,,,,,4.16006409189864,,,,,,,,,,,,4.64770404771436,,,,,,,,,5.03246371883651,,,,,,,,,,,,,,,,,,Natural
33188822a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.4803712915716,,,,,,,,,,,,,36.1799717739461,,,,,,,,,,,,37.7771774291016,,,,,,,,,38.3267278944399,,,,,,,,,,,,,,,,,,Natural
33707244a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.5112,,,,,66.7908,,,,,69.6915,,,,,72.4463,,,,,,,,,Human
28325320a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.987,,,,,28.33,,,,,20.421,,,,,,,,,Human
28325312a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.163,,,,,21.492,,,,,15.646,,,,,,,,,Human
33188508b_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.232,,,77.771,,,85.325,,,,,,,,,Human
28325320b_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.057,,,,,14.551,,,,,10.731,,,,,,,,,Human
33188508a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.381,,,94.094,,,92.142,,,,,,,,,Human
28325349a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.2045352210632,,,,,69.1571468997639,,,,,70.649020351334,,,,,,,,,Social
19804339a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.2285513207096,,,,,70.6207487755446,,,,,,,,,,,,Social
19804339b_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8058991977933,,,,,46.5268846818668,,,,,,,,,,,,Social
28325350a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08384,,,,2.382675,,,,,,,,,,,,,Natural
05626316a_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural
33188873b_metr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.528910772583,Natural
